"PointID","x","y","Density","Momentum_x","Momentum_y","Energy","Turb_Kin_Energy","Omega"
895, 8.211937912818920e-02, 4.525163611197534e-02, 4.406096934922567e-02, 0.000000000000000e+00, 0.000000000000000e+00, 3.218582476449672e+05, 1.000000000000000e-10, 2.175644768137376e+12
896, 8.186403851094524e-02, 4.518158783123101e-02, 4.420159052269734e-02, 0.000000000000000e+00, 0.000000000000000e+00, 3.228686404430320e+05, 1.000000000000000e-10, 2.170361504559634e+12
897, 8.160865191849771e-02, 4.511134608803574e-02, 4.434327305030713e-02, 0.000000000000000e+00, 0.000000000000000e+00, 3.238865847129753e+05, 1.000000000000000e-10, 2.165083003882803e+12
898, 8.135343549489056e-02, 4.504096970373497e-02, 4.448591013248291e-02, 0.000000000000000e+00, 0.000000000000000e+00, 3.249113091311119e+05, 1.000000000000000e-10, 2.159814721174428e+12
899, 8.109818792608774e-02, 4.497040347179618e-02, 4.462961769207326e-02, 0.000000000000000e+00, 0.000000000000000e+00, 3.259436474444924e+05, 1.000000000000000e-10, 2.154555145226567e+12
900, 8.084298899965742e-02, 4.489966775955671e-02, 4.477434057559630e-02, 0.000000000000000e+00, 0.000000000000000e+00, 3.269831914026736e+05, 1.000000000000000e-10, 2.149312410743382e+12
901, 8.058784292484705e-02, 4.482876097642881e-02, 4.492010315975608e-02, 0.000000000000000e+00, 0.000000000000000e+00, 3.280301176577880e+05, 1.000000000000000e-10, 2.144076514425604e+12
902, 8.033274128962073e-02, 4.475768081363267e-02, 4.506694810210417e-02, 0.000000000000000e+00, 0.000000000000000e+00, 3.290847415724096e+05, 1.000000000000000e-10, 2.138843018564213e+12
903, 8.007768695574149e-02, 4.468642888195169e-02, 4.521487758504719e-02, 0.000000000000000e+00, 0.000000000000000e+00, 3.301470766083936e+05, 1.000000000000000e-10, 2.133616301505140e+12
904, 7.982268137193375e-02, 4.461500519484628e-02, 4.536389637289101e-02, 0.000000000000000e+00, 0.000000000000000e+00, 3.312171525020362e+05, 1.000000000000000e-10, 2.128395247030659e+12
905, 7.956772476697892e-02, 4.454340981848311e-02, 4.551401883291603e-02, 0.000000000000000e+00, 0.000000000000000e+00, 3.322950724790103e+05, 1.000000000000000e-10, 2.123178811866058e+12
906, 7.931280682067686e-02, 4.447164007696339e-02, 4.566525568003008e-02, 0.000000000000000e+00, 0.000000000000000e+00, 3.333809105427756e+05, 1.000000000000000e-10, 2.117969681223038e+12
907, 7.905795312090366e-02, 4.439970254367755e-02, 4.581759951171881e-02, 0.000000000000000e+00, 0.000000000000000e+00, 3.344746092100649e+05, 1.000000000000000e-10, 2.112768125513348e+12
908, 7.880314172328612e-02, 4.432759065365298e-02, 4.597107661904121e-02, 0.000000000000000e+00, 0.000000000000000e+00, 3.355763570151084e+05, 1.000000000000000e-10, 2.107572637110331e+12
909, 7.854837902815989e-02, 4.425530596630876e-02, 4.612568931163021e-02, 0.000000000000000e+00, 0.000000000000000e+00, 3.366861666478885e+05, 1.000000000000000e-10, 2.102386770847459e+12
910, 7.829366184755099e-02, 4.418284640320669e-02, 4.628144568815289e-02, 0.000000000000000e+00, 0.000000000000000e+00, 3.378040918179114e+05, 1.000000000000000e-10, 2.097210217959476e+12
911, 7.803900119255720e-02, 4.411021405036282e-02, 4.643836302907797e-02, 0.000000000000000e+00, 0.000000000000000e+00, 3.389302580418467e+05, 1.000000000000000e-10, 2.092038618084838e+12
912, 7.778438741129702e-02, 4.403740635959282e-02, 4.659646896789018e-02, 0.000000000000000e+00, 0.000000000000000e+00, 3.400648662229049e+05, 1.000000000000000e-10, 2.086870700203495e+12
913, 7.752981980829596e-02, 4.396442342049448e-02, 4.675576740648660e-02, 0.000000000000000e+00, 0.000000000000000e+00, 3.412079404864048e+05, 1.000000000000000e-10, 2.081709656576237e+12
914, 7.727530518708021e-02, 4.389126659928566e-02, 4.691626677323572e-02, 0.000000000000000e+00, 0.000000000000000e+00, 3.423595382584730e+05, 1.000000000000000e-10, 2.076553250823601e+12
915, 7.702084274014563e-02, 4.381793580190876e-02, 4.707798411205059e-02, 0.000000000000000e+00, 0.000000000000000e+00, 3.435197825412930e+05, 1.000000000000000e-10, 2.071400786042833e+12
916, 7.676643224236555e-02, 4.374443120689517e-02, 4.724091469001261e-02, 0.000000000000000e+00, 0.000000000000000e+00, 3.446886318394312e+05, 1.000000000000000e-10, 2.066260396555397e+12
