x_m,r_m,pressure_pa,pressure_over_pc,cf_t,yplus
0.04473604,0.03275621,51825.07,0.009966359615384616,26.87032130346096,0.01612606
0.04496608,0.03284915,51825.44,0.00996643076923077,26.880005881912627,0.016129
0.04519612,0.03294186,51825.82,0.009966503846153846,26.889596114244085,0.01613191
0.04542616,0.03303434,51826.19,0.009966575,26.89912120991049,0.0161348
0.0456562,0.03312658,51826.57,0.009966648076923077,26.90861626027342,0.01613768
0.04588624,0.0332186,51826.94,0.00996671923076923,26.918058184963968,0.01614055
0.04611628,0.03331038,51827.32,0.009966792307692308,26.927490099907644,0.01614341
0.04634632,0.03340194,51827.69,0.009966863461538461,26.93697125985817,0.01614629
0.04657636,0.03349326,51828.06,0.009966934615384615,26.946368911058094,0.01614914
0.0468064,0.03358436,51828.43,0.009967005769230769,26.955547662695345,0.01615192
0.04703644,0.03367524,51828.79,0.009967075,26.964613934894096,0.01615467
0.04726648,0.03376589,51829.16,0.009967146153846154,26.97376813325969,0.01615745
0.04749652,0.03385631,51829.53,0.009967217307692308,26.982963690071113,0.01616024
0.04772656,0.03394651,51829.9,0.009967288461538461,26.992126564297962,0.01616302
0.0479566,0.03403649,51830.27,0.009967359615384615,27.001280452107288,0.01616579
0.04818664,0.03412624,51830.63,0.009967428846153845,27.010372387962626,0.01616855
0.04841668,0.03421577,51831.0,0.0099675,27.01933603166264,0.01617127
0.04864672,0.03430507,51831.36,0.009967569230769231,27.028218120676307,0.01617396
0.04887676,0.03439416,51831.72,0.009967638461538461,27.03707111500596,0.01617664
0.0491068,0.03448303,51832.08,0.009967707692307693,27.04587596551269,0.01617931
0.04933684,0.03457168,51832.44,0.009967776923076923,27.054664447628127,0.01618197
0.04956688,0.03466011,51832.8,0.009967846153846155,27.0634952730082,0.01618464
0.04979692,0.03474833,51833.16,0.009967915384615385,27.072270708525835,0.0161873
0.05002696,0.03483632,51833.52,0.009967984615384614,27.080961289997372,0.01618993
0.050257,0.0349241,51833.88,0.009968053846153846,27.089589935555768,0.01619255
0.05048704,0.03501166,51834.24,0.009968123076923076,27.098213394010546,0.01619516
0.05071708,0.03509901,51834.6,0.009968192307692308,27.1068457900113,0.01619777
0.05094712,0.03518614,51834.95,0.009968259615384615,27.115410090253135,0.01620036
0.05117716,0.03527306,51835.3,0.009968326923076924,27.123870737652222,0.01620292
0.0514072,0.03535976,51835.66,0.009968396153846154,27.132279499377038,0.01620547
0.05163724,0.03544626,51836.01,0.009968463461538462,27.140657790935432,0.016208
0.05186728,0.03553254,51836.36,0.009968530769230769,27.148970031911947,0.01621052
0.05209732,0.03561861,51836.71,0.009968598076923076,27.15731761471285,0.01621304
0.05232736,0.03570447,51837.07,0.009968667307692308,27.16571295336263,0.01621558
0.0525574,0.03579012,51837.42,0.009968734615384615,27.174044853237596,0.0162181
0.05278744,0.03587556,51837.76,0.0099688,27.18221377574335,0.01622057
0.05301748,0.03596079,51838.11,0.009968867307692308,27.190299614823097,0.01622301
0.05324752,0.03604582,51838.46,0.009968934615384615,27.198456182745733,0.01622548
0.05347756,0.03613064,51838.81,0.009969001923076922,27.206659378781097,0.01622796
0.0537076,0.03621525,51839.16,0.00996906923076923,27.21478360414049,0.01623042
0.05393764,0.03629965,51839.5,0.009969134615384616,27.222832784169626,0.01623285
0.05416768,0.03638384,51839.84,0.0099692,27.23082518212245,0.01623527
0.05439772,0.03646784,51840.19,0.009969267307692308,27.238742850613043,0.01623766
0.05462776,0.03655163,51840.53,0.009969332692307691,27.246576683349936,0.01624002
0.0548578,0.03663522,51840.87,0.009969398076923078,27.254448902460854,0.0162424
0.05508784,0.0367186,51841.21,0.009969463461538462,27.262377107480916,0.0162448
0.05531788,0.03680178,51841.56,0.009969530769230768,27.270266052595975,0.01624718
0.05554792,0.03688476,51841.9,0.009969596153846154,27.27809953621692,0.01624955
0.05577796,0.03696753,51842.24,0.009969661538461539,27.285896609142885,0.0162519
0.056008,0.03705011,51842.58,0.009969726923076924,27.293620819804563,0.01625423
0.05623804,0.03713248,51842.91,0.009969790384615386,27.301253249090564,0.01625654
0.05646808,0.03721466,51843.25,0.009969855769230769,27.308868333306737,0.01625883
0.05669812,0.03729664,51843.59,0.009969921153846152,27.316472845637488,0.01626113
0.05692816,0.03737842,51843.92,0.009969984615384614,27.324053535717816,0.01626342
0.0571582,0.03746,51844.26,0.009970050000000001,27.33156637035457,0.01626569
0.05738824,0.03754139,51844.59,0.009970113461538461,27.33900958854975,0.01626793
0.05761828,0.03762258,51844.92,0.009970176923076923,27.3464696868952,0.01627018
0.05784832,0.03770357,51845.26,0.009970242307692308,27.354052814803353,0.01627247
0.05807836,0.03778437,51845.6,0.009970307692307692,27.36160087072534,0.01627475
0.0583084,0.03786497,51845.92,0.00997036923076923,27.368936044854692,0.01627696
0.05853844,0.03794538,51846.25,0.009970432692307692,27.376112256723886,0.01627912
0.05876848,0.0380256,51846.58,0.009970496153846153,27.38336246426173,0.01628131
0.05899852,0.03810562,51846.91,0.009970559615384617,27.39072218095757,0.01628353
0.05922856,0.03818545,51847.24,0.009970623076923077,27.39803855254191,0.01628573
0.0594586,0.03826509,51847.57,0.009970686538461539,27.405236851885522,0.01628791
0.05968864,0.03834454,51847.9,0.00997075,27.41235298529432,0.01629005
0.05991868,0.03842379,51848.22,0.009970811538461539,27.4194922500463,0.0162922
0.06014872,0.03850286,51848.55,0.009970875,27.42666233082445,0.01629436
0.06037876,0.03858173,51848.88,0.00997093846153846,27.433783357287577,0.01629651
0.0606088,0.03866042,51849.2,0.009970999999999999,27.44081510268989,0.01629863
0.06083884,0.03873892,51849.52,0.009971061538461537,27.44777887738092,0.01630073
0.06106888,0.03881723,51849.85,0.009971124999999999,27.454759490643912,0.01630283
0.06129892,0.03889536,51850.17,0.009971186538461537,27.461765470907373,0.01630494
0.06152896,0.03897329,51850.49,0.009971248076923076,27.468732420716645,0.01630704
0.061759,0.03905104,51850.81,0.009971309615384614,27.475634719203047,0.01630912
0.06198904,0.0391286,51851.13,0.009971371153846153,27.482489695798517,0.01631118
0.06221908,0.03920598,51851.45,0.009971432692307691,27.489307945426447,0.01631324
0.06244912,0.03928318,51851.77,0.009971494230769231,27.49606468621144,0.01631527
0.06267916,0.03936019,51852.09,0.00997155576923077,27.502793689573096,0.0163173
0.0629092,0.03943701,51852.41,0.009971617307692308,27.509599809576944,0.01631935
0.06313924,0.03951366,51852.73,0.009971678846153846,27.516400755337333,0.0163214
0.06336928,0.03959011,51853.04,0.009971738461538461,27.523104667699357,0.01632341
0.06359932,0.03966639,51853.36,0.0099718,27.52967065839831,0.01632539
0.06382936,0.03974249,51853.67,0.009971859615384614,27.536238377582603,0.01632737
0.0640594,0.0398184,51853.99,0.009971921153846153,27.542883310122885,0.01632937
0.06428944,0.03989414,51854.3,0.00997198076923077,27.549527829909273,0.01633137
0.06451948,0.03996969,51854.62,0.009972042307692308,27.556095133843034,0.01633334
0.06474952,0.04004506,51854.93,0.009972101923076923,27.562571683597064,0.01633529
0.06497956,0.04012026,51855.24,0.009972161538461538,27.56902121830683,0.01633723
0.0652096,0.04019527,51855.55,0.009972221153846154,27.57543925617162,0.01633916
0.06543964,0.04027011,51855.86,0.00997228076923077,27.581813314735246,0.01634108
0.06566968,0.04034478,51856.17,0.009972340384615384,27.58821000849017,0.016343
0.06589972,0.04041926,51856.48,0.009972400000000001,27.594635896693113,0.01634494
0.06612976,0.04049356,51856.79,0.009972459615384616,27.60102293618538,0.01634686
0.0663598,0.04056769,51857.1,0.009972519230769231,27.607386919954468,0.01634877
0.06658984,0.04064164,51857.41,0.009972578846153848,27.613740906216176,0.01635068
0.06681988,0.04071542,51857.71,0.009972636538461538,27.61999493054299,0.01635256
0.06704992,0.04078902,51858.01,0.00997269423076923,27.62610334724617,0.0163544
0.06727996,0.04086246,51858.32,0.009972753846153846,27.63216851714706,0.01635622
0.06751,0.04093571,51858.63,0.00997281346153846,27.638398572631218,0.0163581
0.06774004,0.04100879,51858.93,0.009972871153846154,27.6447104765258,0.01635999
0.06797008,0.0410817,51859.24,0.009972930769230769,27.6508962132539,0.01636185
0.06820012,0.04115444,51859.53,0.009972986538461539,27.656883119624137,0.01636365
0.06843016,0.041227,51859.83,0.00997304423076923,27.66281812694877,0.01636544
0.0686602,0.0412994,51860.14,0.009973103846153845,27.66885536305143,0.01636725
0.06889024,0.04137162,51860.44,0.009973161538461539,27.67494961063424,0.01636908
0.06912028,0.04144368,51860.74,0.00997321923076923,27.680982252707615,0.01637089
0.06935032,0.04151556,51861.04,0.009973276923076924,27.686988548806024,0.0163727
0.06958036,0.04158727,51861.34,0.009973334615384615,27.692958514631925,0.01637449
0.0698104,0.04165881,51861.64,0.009973392307692307,27.69887674428481,0.01637627
0.07004044,0.04173018,51861.94,0.00997345,27.704766066448826,0.01637804
0.07027048,0.04180138,51862.24,0.009973507692307692,27.71061796660537,0.0163798
0.07050052,0.04187242,51862.53,0.009973563461538461,27.716409678713596,0.01638154
0.07073056,0.04194329,51862.82,0.009973619230769231,27.722142683438783,0.01638326
0.0709606,0.042014,51863.12,0.009973676923076923,27.727911509715184,0.01638499
0.07119064,0.04208453,51863.42,0.009973734615384615,27.7337495050886,0.01638674
