x,r,cf_t,pressure,yplus
0.1154545,0.05304904,35.29287743144375,2878.472,0.2364954
0.1163636,0.05351423,35.15533892629644,2840.991,0.2363163
0.1172727,0.053978,35.0251792308849,2805.836,0.2362033
0.1181818,0.05444027,34.90279182571337,2772.955,0.2361566
0.1190909,0.05490096,34.71835264085572,2743.378,0.2359256
0.12,0.05536,33.563563818353806,2852.58,0.230751
0.1209091,0.0558173,83.6188115784465,18357.48,0.4314678
0.1218182,0.05627279,-112.24675748983005,39261.18,0.666936
0.1227273,0.05672638,-115.10838117524425,42144.91,0.7301754
0.1236364,0.057178,-100.82096743308675,41872.71,0.7390133
0.1245455,0.05762757,-79.02757055625287,41397.75,0.7212105
0.1254545,0.05807501,-58.770639310190965,40671.33,0.6808705
0.1263636,0.05852024,-44.52266923600677,40335.61,0.6371468
0.1272727,0.05896319,-35.6454600742054,40874.46,0.6098379
0.1281818,0.05940376,-30.08800402969754,42199.57,0.5978107
0.1290909,0.05984189,-26.1091540092985,43844.95,0.5913865
0.13,0.0602775,-22.693325974774897,45269.79,0.5813474
0.1309091,0.0607105,-19.509274926684892,46048.74,0.5623208
0.1318182,0.06114082,-16.629840620869185,45985.23,0.5356389
0.1327273,0.06156838,-14.192107478396073,45176.44,0.5063593
0.1336364,0.0619931,-12.237529717438374,43964.19,0.4788532
0.1345455,0.06241491,-10.665808226703042,42691.66,0.4553979
0.1354545,0.06283371,-9.28432957365344,41579.69,0.4396649
0.1363636,0.06324944,-7.900213008561525,40719.54,0.4399523
0.1372727,0.06366201,-6.571201860541363,40088.32,0.461383
0.1381818,0.06407134,-5.95806947172251,39627.32,0.453655
0.1390909,0.06447737,-5.569171066551352,39477.88,0.4490298
0.14,0.06488,-5.303370348598625,39671.56,0.4469227
0.1409091,0.06527916,-5.078758234636015,40200.0,0.4453145
0.1418182,0.06567477,-4.8288092046977,41033.73,0.4417813
0.1427273,0.06606675,-4.503547504148907,42135.68,0.4339521
0.1436364,0.06645503,-4.071622487957777,43467.44,0.4196484
0.1445455,0.06683951,-3.520393951573851,44992.06,0.3968124
