x,r,cf_t,pressure,yplus
0.1309091,0.04622179,-1.0867527173657765,74386.3,0.432534
0.1318182,0.04652916,-1.0556435400941568,74425.47,0.4294551
0.1327273,0.04683456,-1.0255950507890035,74461.92,0.4263993
0.1336364,0.04713793,-0.9966937120977001,74495.68,0.4233931
0.1345455,0.04743922,-0.9690322435284027,74526.76,0.4204659
0.1354545,0.04773836,-0.9427085552141445,74555.19,0.4176504
0.1363636,0.04803531,-0.9178263547754898,74581.0,0.4149827
0.1372727,0.04833001,-0.8944920602851683,74604.25,0.4125018
0.1381818,0.04862239,-0.8728097771167594,74625.01,0.4102482
0.1390909,0.04891241,-0.8528796702178435,74643.36,0.4082635
0.14,0.0492,-0.8347982552682531,74659.4,0.40659
0.1409091,0.04948511,-0.8186534809274186,74673.25,0.4052694
0.1418182,0.04976769,-0.8045264422257686,74685.03,0.4043423
0.1427273,0.05004768,-0.792492134210858,74694.88,0.4038481
0.1436364,0.05032502,-0.7826141302620944,74702.96,0.4038231
0.1445455,0.05059965,-0.7749434110381735,74709.42,0.4042997
0.1454545,0.05087153,-0.7695214003457923,74714.45,0.4053061
0.1463636,0.05114058,-0.7663746047795915,74718.24,0.4068646
0.1472727,0.05140676,-0.7655106225090773,74720.99,0.4089898
0.1481818,0.05167001,-0.7669204072748665,74722.89,0.4116892
0.1490909,0.05193028,-0.770581868873671,74724.15,0.4149637
0.15,0.0521875,-0.77645878577337,74724.98,0.4188076
0.1509091,0.05244162,-0.7844974491053722,74725.56,0.4232072
0.1518182,0.05269259,-0.7946355857802156,74726.08,0.428144
0.1527273,0.05294035,-0.8068007827981325,74726.71,0.4335944
0.1536364,0.05318483,-0.8209183436653806,74727.6,0.4395319
0.1545455,0.053426,-0.8369094495871564,74728.92,0.4459277
0.1554545,0.05366378,-0.8546902210887319,74730.75,0.45275
0.1563636,0.05389812,-0.8741844245888674,74733.21,0.4599687
0.1572727,0.05412897,-0.8953242438373457,74736.39,0.4675549
0.1581818,0.05435627,-0.9180432277755333,74740.34,0.4754798
0.1590909,0.05457997,-0.9422866279241986,74745.1,0.4837176
0.16,0.0548,-0.9680129321681589,74750.7,0.4922455
0.1609091,0.05501631,-0.9951902066644158,74757.17,0.5010432
0.1618182,0.05522885,-1.0237955312508722,74764.51,0.5100925
0.1627273,0.05543756,-1.053816139488693,74772.71,0.5193778
0.1636364,0.05564237,-1.0852531370326968,74781.77,0.5288866
0.1645455,0.05584325,-1.1181086466520855,74791.69,0.5386064
0.1654545,0.05604012,-1.1523880861439835,74802.44,0.5485255
0.1663636,0.05623294,-1.1881021867306294,74814.05,0.5586338
0.1672727,0.05642164,-1.22525960169669,74826.51,0.5689196
0.1681818,0.05660617,-1.263866216728679,74839.81,0.5793716
0.1690909,0.05678648,-1.3039239985921383,74853.99,0.5899772
0.17,0.0569625,-1.3454259538793971,74869.04,0.6007223
0.1709091,0.05713418,-1.3883632854166332,74885.0,0.6115925
0.1718182,0.05730147,-1.4327122987901135,74901.89,0.6225708
0.1727273,0.05746431,-1.4784404754708114,74919.74,0.6336391
0.1736364,0.05762264,-1.5255055376917213,74938.59,0.6447779
0.1745455,0.05777641,-1.5738524842151371,74958.46,0.6559664
0.1754545,0.05792555,-1.6234146952367465,74979.4,0.6671824
0.1763636,0.05807002,-1.6741128491070087,75001.46,0.6784024
0.1772727,0.05820976,-1.7258581862604516,75024.65,0.6896027
0.1781818,0.0583447,-1.7785574969798796,75049.02,0.7007603
0.1790909,0.0584748,-1.8321020001001247,75074.61,0.7118501
0.18,0.0586,-1.8863665113278585,75101.44,0.7228461
0.1809091,0.05872024,-1.941231565925103,75129.53,0.7337245
0.1818182,0.05883546,-1.996570365129392,75158.92,0.7444622
0.1827273,0.05894561,-2.0522456827586875,75189.61,0.7550349
0.1836364,0.05905064,-2.1081150052659985,75221.58,0.7654189
0.1845455,0.05915048,-2.164043529661503,75254.83,0.7755926
0.1854545,0.05924508,-2.219899112788606,75289.32,0.7855357
0.1863636,0.05933438,-2.275554239113431,75324.99,0.7952289
0.1872727,0.05941833,-2.3308899790654007,75361.75,0.8046544
0.1881818,0.05949687,-2.3857979651250627,75399.49,0.813796
0.1890909,0.05956995,-2.4401813075801173,75438.04,0.822639
0.19,0.0596375,-2.4939695712425283,75477.2,0.8311717
0.1909091,0.05969947,-2.547116699063968,75516.7,0.8393863
0.1918182,0.05975581,-2.599618932651726,75556.19,0.8472794
0.1927273,0.05980646,-2.6515167504559494,75595.25,0.8548537
0.1936364,0.05985136,-2.702908784079189,75633.29,0.8621186
0.1945455,0.05989046,-2.7539727590247787,75669.59,0.8690927
0.1954545,0.05992369,-2.8049984645410753,75703.15,0.875808
0.1963636,0.05995101,-2.8564526993566797,75732.56,0.8823167
0.1972727,0.05997236,-2.909147305812113,75755.69,0.888713
0.1981818,0.05998768,-2.964747208420001,75768.72,0.8952021
0.1990909,0.05999691,-3.0306075891765674,75761.61,0.9027978
0.2,0.06,-3.134937210051495,75723.5,0.9154678
