x,r,cf_t,pressure,yplus
0.11,0.0387375,-0.1624830354235522,95036.77,1.074237
0.1109091,0.03907468,-0.1593646657605686,95153.49,1.079684
0.1118182,0.03941119,-0.15636958382781838,95264.45,1.085348
0.1127273,0.03974696,-0.15349662225181682,95369.68,1.091248
0.1136364,0.04008194,-0.1507442598850914,95469.18,1.097399
0.1145455,0.04041608,-0.14811343148488965,95562.97,1.103832
0.1154545,0.04074931,-0.1456116333657388,95651.07,1.110613
0.1163636,0.04108159,-0.1432480676548228,95733.5,1.117823
0.1172727,0.04141286,-0.14102060455842533,95810.28,1.125483
0.1181818,0.04174305,-0.1389299907913149,95881.49,1.13363
0.1190909,0.04207212,-0.13697789484589248,95947.2,1.142305
0.12,0.0424,-0.13516598951575204,96007.53,1.151548
0.1209091,0.04272664,-0.13349549420165294,96062.61,1.161404
0.1218182,0.04305199,-0.1319667514903397,96112.63,1.171918
0.1227273,0.04337599,-0.13057937206972645,96157.79,1.183134
0.1236364,0.04369857,-0.1293325881613534,96198.36,1.195086
0.1245455,0.04401969,-0.12822448353749386,96234.64,1.207804
0.1254545,0.04433929,-0.12725218522928813,96266.97,1.221309
0.1263636,0.04465732,-0.12641205245811393,96295.74,1.23561
0.1272727,0.0449737,-0.12569842549545035,96321.35,1.250724
0.1281818,0.0452884,-0.12510387718364824,96344.28,1.266656
0.1290909,0.04560135,-0.1246204057031855,96364.98,1.283397
0.13,0.0459125,-0.12423867568020278,96383.97,1.300927
0.1309091,0.04622179,-0.12394822615282172,96401.75,1.319213
0.1318182,0.04652916,-0.12373845591625295,96418.8,1.338208
0.1327273,0.04683456,-0.12359702519246549,96435.59,1.357874
0.1336364,0.04713793,-0.12351098358023686,96452.58,1.378168
0.1345455,0.04743922,-0.1234677312059808,96470.16,1.399037
0.1354545,0.04773836,-0.12345542645624592,96488.69,1.420425
0.1363636,0.04803531,-0.12346309335928371,96508.44,1.442271
0.1372727,0.04833001,-0.12348097761922694,96529.65,1.464512
0.1381818,0.04862239,-0.12350026606234144,96552.47,1.487104
0.1390909,0.04891241,-0.12351260777479987,96577.0,1.510018
0.14,0.0492,-0.12351207855994763,96603.28,1.533224
0.1409091,0.04948511,-0.12349446503245073,96631.3,1.556698
0.1418182,0.04976769,-0.12345743696989579,96661.0,1.580423
0.1427273,0.05004768,-0.12340016817961616,96692.31,1.604384
0.1436364,0.05032502,-0.12332378148134644,96725.12,1.628574
0.1445455,0.05059965,-0.1232283046443648,96759.33,1.653021
0.1454545,0.05087153,-0.1231155873185287,96794.82,1.677749
0.1463636,0.05114058,-0.12298783357949222,96831.48,1.702782
0.1472727,0.05140676,-0.12284805476001116,96869.22,1.728147
0.1481818,0.05167001,-0.12269957904424328,96907.97,1.753872
0.1490909,0.05193028,-0.12254641927005792,96947.64,1.779984
0.15,0.0521875,-0.12239252923321314,96988.2,1.806504
0.1509091,0.05244162,-0.12224034493919696,97029.59,1.833487
0.1518182,0.05269259,-0.12209128743629263,97071.81,1.86098
0.1527273,0.05294035,-0.12194521089069696,97114.84,1.889005
0.1536364,0.05318483,-0.12179855850941657,97158.68,1.917547
0.1545455,0.053426,-0.12164303148107683,97203.34,1.946541
0.1554545,0.05366378,-0.12147117733903884,97248.85,1.975915
0.1563636,0.05389812,-0.12128788191572872,97295.35,2.005705
0.1572727,0.05412897,-0.12110995562204772,97342.76,2.03607
0.1581818,0.05435627,-0.12095003090465926,97391.22,2.067136
0.1590909,0.05457997,-0.12081741745470029,97440.73,2.099057
0.16,0.0548,-0.1206957605548564,97491.42,2.131728
0.1609091,0.05501631,-0.12058101137230519,97543.38,2.165144
0.1618182,0.05522885,-0.12047139308305323,97596.73,2.199316
0.1627273,0.05543756,-0.12036605521547797,97651.61,2.234257
0.1636364,0.05564237,-0.12026476795214319,97708.16,2.269967
0.1645455,0.05584325,-0.1201668024703397,97766.57,2.306452
0.1654545,0.05604012,-0.12006876561388702,97827.03,2.343776
0.1663636,0.05623294,-0.11996819869447017,97889.81,2.381967
0.1672727,0.05642164,-0.11986255503036801,97955.14,2.421042
0.1681818,0.05660617,-0.11974909916349176,98023.35,2.461015
0.1690909,0.05678648,-0.11962488851465859,98094.75,2.501893
0.17,0.0569625,-0.11948640223432182,98169.71,2.543676
0.1709091,0.05713418,-0.11933052306856387,98248.6,2.586339
0.1718182,0.05730147,-0.11915344361359423,98331.85,2.629847
0.1727273,0.05746431,-0.118946999230578,98419.9,2.674245
0.1736364,0.05762264,-0.11870417096483003,98513.24,2.719517
0.1745455,0.05777641,-0.11841735689258132,98612.37,2.765624
0.1754545,0.05792555,-0.11807846528677202,98717.82,2.812517
0.1763636,0.05807002,-0.11767842394767178,98830.15,2.86013
0.1772727,0.05820976,-0.11720777420450589,98949.91,2.908373
0.1781818,0.0583447,-0.11665637935726816,99077.69,2.957122
0.1790909,0.0584748,-0.11601462696223243,99214.04,3.006183
0.18,0.0586,-0.11526626526455319,99359.51,3.055486
0.1809091,0.05872024,-0.1143954805213023,99514.65,3.104862
0.1818182,0.05883546,-0.11338588904783004,99679.93,3.154084
0.1827273,0.05894561,-0.11222021932644186,99855.74,3.202877
0.1836364,0.05905064,-0.11087972110186324,100042.4,3.250912
0.1845455,0.05915048,-0.1093445544482024,100240.0,3.29779
0.1854545,0.05924508,-0.10759389046106281,100448.5,3.343022
0.1863636,0.05933438,-0.10560721888155303,100667.5,3.38596
0.1872727,0.05941833,-0.10335870533427628,100896.5,3.425951
0.1881818,0.05949687,-0.10081891089004609,101134.1,3.462256
0.1890909,0.05956995,-0.09795824749546377,101378.7,3.493889
0.19,0.0596375,-0.09474578047618286,101627.9,3.519651
0.1909091,0.05969947,-0.09114896015295783,101878.3,3.538051
0.1918182,0.05975581,-0.08713296811719924,102125.2,3.547274
0.1927273,0.05980646,-0.08266042478942164,102362.6,3.545059
0.1936364,0.05985136,-0.07769250657450055,102582.1,3.528507
0.1945455,0.05989046,-0.07218905880959496,102772.7,3.493833
0.1954545,0.05992369,-0.066102792613323,102918.9,3.436289
0.1963636,0.05995101,-0.05938371122625854,102998.6,3.349508
0.1972727,0.05997236,-0.05198126557568129,102977.5,3.224433
0.1981818,0.05998768,-0.04384723625576973,102793.7,3.047637
0.1990909,0.05999691,-0.035057534995131874,102292.1,2.802185
0.2,0.06,-0.02889759690482221,100769.1,2.601974
