x,r,cf_t,pressure,yplus
0.1272727,0.0449737,-0.13169921569298004,96295.1,1.209344
0.1281818,0.0452884,-0.13112177963715801,96319.14,1.224529
0.1290909,0.04560135,-0.13065932391561258,96340.97,1.240484
0.13,0.0459125,-0.13030198364468523,96361.1,1.257192
0.1309091,0.04622179,-0.13003904607299352,96380.03,1.274623
0.1318182,0.04652916,-0.12985899260617992,96398.23,1.292735
0.1327273,0.04683456,-0.12974998820497397,96416.19,1.311479
0.1336364,0.04713793,-0.1296985536826091,96434.33,1.330815
0.1345455,0.04743922,-0.12969144671393118,96453.06,1.350696
0.1354545,0.04773836,-0.1297161898135265,96472.72,1.37107
0.1363636,0.04803531,-0.12976099355535475,96493.58,1.391882
0.1372727,0.04833001,-0.1298157499907587,96515.86,1.413078
0.1381818,0.04862239,-0.12987197778768167,96539.72,1.434599
0.1390909,0.04891241,-0.12992162728334347,96565.24,1.456418
0.14,0.0492,-0.12995796383460745,96592.46,1.478513
0.1409091,0.04948511,-0.12997665791466295,96621.37,1.500864
0.1418182,0.04976769,-0.1299751770447502,96651.9,1.523456
0.1427273,0.05004768,-0.12995277664684338,96683.98,1.546282
0.1436364,0.05032502,-0.1299101054874206,96717.51,1.569334
0.1445455,0.05059965,-0.12984903648562468,96752.36,1.59262
0.1454545,0.05087153,-0.12977102324281395,96788.43,1.61617
0.1463636,0.05114058,-0.129678361315374,96825.61,1.640013
0.1472727,0.05140676,-0.12957417101158886,96863.8,1.664179
0.1481818,0.05167001,-0.1294617796106738,96902.94,1.688694
0.1490909,0.05193028,-0.1293449162676832,96942.95,1.71359
0.15,0.0521875,-0.12922780335443076,96983.79,1.738892
0.1509091,0.05244162,-0.12911446443860675,97025.43,1.764625
0.1518182,0.05269259,-0.1290064193224146,97067.86,1.790845
0.1527273,0.05294035,-0.12890443796443904,97111.08,1.817588
0.1536364,0.05318483,-0.1288061097171892,97155.07,1.84485
0.1545455,0.053426,-0.1287047779236233,97199.79,1.872584
0.1554545,0.05366378,-0.1285956737596759,97245.05,1.900734
0.1563636,0.05389812,-0.1284849833830292,97291.54,1.929338
0.1572727,0.05412897,-0.12833268392043978,97339.25,1.958266
0.1581818,0.05435627,-0.12818812837209223,97388.14,1.987705
0.1590909,0.05457997,-0.12809841746483552,97437.78,2.018115
0.16,0.0548,-0.12802790542603484,97488.6,2.049288
0.1609091,0.05501631,-0.12796748975899316,97540.76,2.081187
0.1618182,0.05522885,-0.12791384081212062,97594.4,2.113811
0.1627273,0.05543756,-0.12786509291215248,97649.64,2.147169
0.1636364,0.05564237,-0.12782010285731032,97706.65,2.181266
0.1645455,0.05584325,-0.12777834795775925,97765.59,2.216093
0.1654545,0.05604012,-0.12773776354291927,97826.67,2.251678
0.1663636,0.05623294,-0.12769447926468105,97890.11,2.288067
0.1672727,0.05642164,-0.12764563772389456,97956.17,2.325276
0.1681818,0.05660617,-0.1275880038713158,98025.14,2.363316
0.1690909,0.05678648,-0.12751814341825382,98097.34,2.402194
0.17,0.0569625,-0.12743223231106132,98173.11,2.441907
0.1709091,0.05713418,-0.12732615936691602,98252.85,2.482441
0.1718182,0.05730147,-0.12719633170864647,98336.95,2.52375
0.1727273,0.05746431,-0.12703632372876056,98425.86,2.565832
0.1736364,0.05762264,-0.12683740829328005,98520.07,2.608698
0.1745455,0.05777641,-0.1265914882767997,98620.1,2.652315
0.1754545,0.05792555,-0.1262896826350539,98726.48,2.696634
0.1763636,0.05807002,-0.12592232999085617,98839.77,2.74159
0.1772727,0.05820976,-0.12547918012466625,98960.56,2.787097
0.1781818,0.0583447,-0.12494891045470884,99089.44,2.833043
0.1790909,0.0584748,-0.12432071597346013,99226.98,2.87926
0.18,0.0586,-0.12358059809813167,99373.75,2.925583
0.1809091,0.05872024,-0.12271044275678093,99530.28,2.971899
0.1818182,0.05883546,-0.12169217711643633,99697.03,3.017993
0.1827273,0.05894561,-0.12050695077706791,99874.41,3.063601
0.1836364,0.05905064,-0.11913462888561503,100062.7,3.108405
0.1845455,0.05915048,-0.11755339591581271,100261.9,3.152021
0.1854545,0.05924508,-0.11574014378745023,100472.0,3.193988
0.1863636,0.05933438,-0.11367077962416244,100692.5,3.233736
0.1872727,0.05941833,-0.11132191680695494,100922.7,3.27051
0.1881818,0.05949687,-0.10866063430366316,101161.3,3.303644
0.1890909,0.05956995,-0.10565461536215544,101406.5,3.332222
0.19,0.0596375,-0.10226973020887509,101655.8,3.355112
0.1909091,0.05969947,-0.09847046216616785,101905.4,3.370907
0.1918182,0.05975581,-0.09421902409301443,102150.8,3.377901
0.1927273,0.05980646,-0.08947467473978636,102385.6,3.373983
0.1936364,0.05985136,-0.08419477434205803,102601.2,3.356466
0.1945455,0.05989046,-0.07833366555315975,102786.3,3.321937
0.1954545,0.05992369,-0.0718448747554738,102925.5,3.265832
0.1963636,0.05995101,-0.06467264481033112,102996.6,3.182351
0.1972727,0.05997236,-0.056760697030182286,102966.2,3.063249
0.1981818,0.05998768,-0.048052869559503504,102774.7,2.896259
0.1990909,0.05999691,-0.0386137666542352,102272.4,2.665585
0.2,0.06,-0.03189687422790361,100772.5,2.47396
