x,r,cf_t,pressure,yplus
0.1618182,0.05522885,-2.87628481572518,33611.85,0.329924
0.1627273,0.05543756,-2.624137221241128,35044.74,0.3200833
0.1636364,0.05564237,-2.4101140589825287,37112.98,0.3119854
0.1645455,0.05584325,-2.2618586566257073,39795.04,0.3077335
0.1654545,0.05604012,-2.182489715889251,43169.1,0.3081547
0.1663636,0.05623294,-2.1291230839988726,47393.93,0.3107385
0.1672727,0.05642164,-2.01731031038073,52681.01,0.3093398
0.1681818,0.05660617,-1.7359639955507515,59237.8,0.2939791
0.1690909,0.05678648,-1.1507474829194668,67208.08,0.2455465
0.17,0.0569625,-0.14436961276160362,76510.17,0.08926761
0.1709091,0.05713418,1.319532365795063,86597.78,0.2767051
0.1718182,0.05730147,3.1546026660055655,96675.27,0.4376014
0.1727273,0.05746431,5.162994089054126,105809.0,0.5706218
0.1736364,0.05762264,7.1199430570125495,113271.0,0.6803581
0.1745455,0.05777641,8.842489056561012,118678.0,0.766903
0.1754545,0.05792555,10.218003271005124,122037.3,0.8310956
0.1763636,0.05807002,11.213441208208877,123672.6,0.8754358
0.1772727,0.05820976,11.858007249930452,124057.2,0.9035393
0.1781818,0.0583447,12.219783662579184,123673.1,0.9195055
0.1790909,0.0584748,12.37769351262052,122912.1,0.9271428
0.18,0.0586,12.406777667821096,122056.6,0.9297059
0.1809091,0.05872024,12.371707884216512,121292.9,0.929852
0.1818182,0.05883546,12.323267693467615,120729.6,0.9296147
0.1827273,0.05894561,12.29443415648537,120405.5,0.9302898
0.1836364,0.05905064,12.298151788950669,120290.6,0.9323439
0.1845455,0.05915048,12.3286500580473,120293.7,0.9354544
0.1854545,0.05924508,12.366467184219,120286.5,0.9387239
0.1863636,0.05933438,12.38615331093261,120137.6,0.9410184
0.1872727,0.05941833,12.36436309950431,119746.4,0.9413187
0.1881818,0.05949687,12.285713677975929,119062.4,0.9389603
0.1890909,0.05956995,12.14481451787871,118087.0,0.9337155
0.19,0.0596375,11.945607649985554,116860.4,0.9257494
0.1909091,0.05969947,11.699000783024939,115443.9,0.9155154
0.1918182,0.05975581,11.419999638122645,113904.5,0.90364
0.1927273,0.05980646,11.125200363651404,112304.6,0.8908226
0.1936364,0.05985136,10.83068944030191,110697.8,0.8777586
0.1945455,0.05989046,10.550309041868031,109128.8,0.8650694
0.1954545,0.05992369,10.294404921130358,107635.3,0.8532448
0.1963636,0.05995101,10.069125059689453,106251.9,0.842627
0.1972727,0.05997236,9.877334641375187,105013.3,0.8334271
0.1981818,0.05998768,9.722593120935484,103951.6,0.8258733
0.1990909,0.05999691,9.611507700591872,103074.0,0.8202885
0.2,0.06,9.5169447449805,102268.7,0.8154457
