"PointID","x","y","Density","Momentum_x","Momentum_y","Energy","Nu_Tilde"
888, 8.390841845037626e-02, 4.573736412528132e-02, 3.982734067097726e-02, 0.000000000000000e+00, 0.000000000000000e+00, -1.195143094333127e+05, 0.000000000000000e+00
889, 8.365271505371490e-02, 4.566847764548686e-02, 3.995214494884873e-02, 0.000000000000000e+00, 0.000000000000000e+00, -1.198893890535771e+05, 0.000000000000000e+00
890, 8.339705766988741e-02, 4.559942495700483e-02, 4.007789202093431e-02, 0.000000000000000e+00, 0.000000000000000e+00, -1.202674889807762e+05, 0.000000000000000e+00
891, 8.314144428826876e-02, 4.553020620870837e-02, 4.020459518420990e-02, 0.000000000000000e+00, 0.000000000000000e+00, -1.206486266335198e+05, 0.000000000000000e+00
892, 8.288587571150696e-02, 4.546082207946468e-02, 4.033224864503124e-02, 0.000000000000000e+00, 0.000000000000000e+00, -1.210327778224591e+05, 0.000000000000000e+00
893, 8.263035389989053e-02, 4.539127019245805e-02, 4.046085236507665e-02, 0.000000000000000e+00, 0.000000000000000e+00, -1.214199165689897e+05, 0.000000000000000e+00
894, 8.237487490652909e-02, 4.532154661747891e-02, 4.059044073235381e-02, 0.000000000000000e+00, 0.000000000000000e+00, -1.218102053864983e+05, 0.000000000000000e+00
895, 8.211937912818920e-02, 4.525163611197534e-02, 4.072107436488815e-02, 0.000000000000000e+00, 0.000000000000000e+00, -1.222038438178440e+05, 0.000000000000000e+00
896, 8.186403851094524e-02, 4.518158783123101e-02, 4.085266346875150e-02, 0.000000000000000e+00, 0.000000000000000e+00, -1.226005768917408e+05, 0.000000000000000e+00
897, 8.160865191849771e-02, 4.511134608803574e-02, 4.098531355443484e-02, 0.000000000000000e+00, 0.000000000000000e+00, -1.230006908315327e+05, 0.000000000000000e+00
898, 8.135343549489056e-02, 4.504096970373497e-02, 4.111892592263194e-02, 0.000000000000000e+00, 0.000000000000000e+00, -1.234038838502899e+05, 0.000000000000000e+00
899, 8.109818792608774e-02, 4.497040347179618e-02, 4.125360195842803e-02, 0.000000000000000e+00, 0.000000000000000e+00, -1.238103520250205e+05, 0.000000000000000e+00
900, 8.084298899965742e-02, 4.489966775955671e-02, 4.138925675640004e-02, 0.000000000000000e+00, 0.000000000000000e+00, -1.242193958681365e+05, 0.000000000000000e+00
901, 8.058784292484705e-02, 4.482876097642881e-02, 4.152591845979971e-02, 0.000000000000000e+00, 0.000000000000000e+00, -1.246310751713075e+05, 0.000000000000000e+00
902, 8.033274128962073e-02, 4.475768081363267e-02, 4.166364532216955e-02, 0.000000000000000e+00, 0.000000000000000e+00, -1.250455301888737e+05, 0.000000000000000e+00
903, 8.007768695574149e-02, 4.468642888195169e-02, 4.180239967718894e-02, 0.000000000000000e+00, 0.000000000000000e+00, -1.254626277064517e+05, 0.000000000000000e+00
904, 7.982268137193375e-02, 4.461500519484628e-02, 4.194218766486106e-02, 0.000000000000000e+00, 0.000000000000000e+00, -1.258823638031390e+05, 0.000000000000000e+00
905, 7.956772476697892e-02, 4.454340981848311e-02, 4.208302088603693e-02, 0.000000000000000e+00, 0.000000000000000e+00, -1.263047705101751e+05, 0.000000000000000e+00
906, 7.931280682067686e-02, 4.447164007696339e-02, 4.222491041100868e-02, 0.000000000000000e+00, 0.000000000000000e+00, -1.267298447176234e+05, 0.000000000000000e+00
907, 7.905795312090366e-02, 4.439970254367755e-02, 4.236785066888280e-02, 0.000000000000000e+00, 0.000000000000000e+00, -1.271575517475743e+05, 0.000000000000000e+00
908, 7.880314172328612e-02, 4.432759065365298e-02, 4.251186456729036e-02, 0.000000000000000e+00, 0.000000000000000e+00, -1.275879432638858e+05, 0.000000000000000e+00
909, 7.854837902815989e-02, 4.425530596630876e-02, 4.265695590720052e-02, 0.000000000000000e+00, 0.000000000000000e+00, -1.280210179018842e+05, 0.000000000000000e+00
910, 7.829366184755099e-02, 4.418284640320669e-02, 4.280313388795188e-02, 0.000000000000000e+00, 0.000000000000000e+00, -1.284567666242195e+05, 0.000000000000000e+00
911, 7.803900119255720e-02, 4.411021405036282e-02, 4.295041033736390e-02, 0.000000000000000e+00, 0.000000000000000e+00, -1.288952106317810e+05, 0.000000000000000e+00
912, 7.778438741129702e-02, 4.403740635959282e-02, 4.309884669753070e-02, 0.000000000000000e+00, 0.000000000000000e+00, -1.293365342256881e+05, 0.000000000000000e+00
913, 7.752981980829596e-02, 4.396442342049448e-02, 4.324846961964283e-02, 0.000000000000000e+00, 0.000000000000000e+00, -1.297808167096657e+05, 0.000000000000000e+00
914, 7.727530518708021e-02, 4.389126659928566e-02, 4.339922930382359e-02, 0.000000000000000e+00, 0.000000000000000e+00, -1.302278590861651e+05, 0.000000000000000e+00
915, 7.702084274014563e-02, 4.381793580190876e-02, 4.355113822957055e-02, 0.000000000000000e+00, 0.000000000000000e+00, -1.306776879756332e+05, 0.000000000000000e+00
916, 7.676643224236555e-02, 4.374443120689517e-02, 4.370419693710116e-02, 0.000000000000000e+00, 0.000000000000000e+00, -1.311302716848242e+05, 0.000000000000000e+00
917, 7.651206640050189e-02, 4.367074872233975e-02, 4.385841456592752e-02, 0.000000000000000e+00, 0.000000000000000e+00, -1.315855861640930e+05, 0.000000000000000e+00
918, 7.625775413115210e-02, 4.359688918342457e-02, 4.401380825967299e-02, 0.000000000000000e+00, 0.000000000000000e+00, -1.320436958935130e+05, 0.000000000000000e+00
919, 7.600349558697748e-02, 4.352285262095601e-02, 4.417039078329601e-02, 0.000000000000000e+00, 0.000000000000000e+00, -1.325045914699773e+05, 0.000000000000000e+00
920, 7.574929144533227e-02, 4.344863790926139e-02, 4.432829340639378e-02, 0.000000000000000e+00, 0.000000000000000e+00, -1.329686613961269e+05, 0.000000000000000e+00
921, 7.549513430213127e-02, 4.337424165860982e-02, 4.448744999364049e-02, 0.000000000000000e+00, 0.000000000000000e+00, -1.334357712561646e+05, 0.000000000000000e+00
922, 7.524102968635837e-02, 4.329966997832028e-02, 4.464787204479426e-02, 0.000000000000000e+00, 0.000000000000000e+00, -1.339059503188637e+05, 0.000000000000000e+00
923, 7.498697777035904e-02, 4.322492657094829e-02, 4.480951352537380e-02, 0.000000000000000e+00, 0.000000000000000e+00, -1.343789364983035e+05, 0.000000000000000e+00
924, 7.473297947975992e-02, 4.315000598812815e-02, 4.497234410130162e-02, 0.000000000000000e+00, 0.000000000000000e+00, -1.348545988742086e+05, 0.000000000000000e+00
925, 7.447903265986770e-02, 4.307490011624544e-02, 4.513642656471465e-02, 0.000000000000000e+00, 0.000000000000000e+00, -1.353332400874502e+05, 0.000000000000000e+00
926, 7.422513934698605e-02, 4.299961119801018e-02, 4.530198119926993e-02, 0.000000000000000e+00, 0.000000000000000e+00, -1.358161822522528e+05, 0.000000000000000e+00
927, 7.397130380824901e-02, 4.292414662174136e-02, 4.546883488313242e-02, 0.000000000000000e+00, 0.000000000000000e+00, -1.363068824033280e+05, 0.000000000000000e+00
928, 7.371751817148199e-02, 4.284850475494538e-02, 4.563691172258932e-02, 0.000000000000000e+00, 0.000000000000000e+00, -1.368040130789804e+05, 0.000000000000000e+00
929, 7.346378271007345e-02, 4.277268192005650e-02, 4.580619888699712e-02, 0.000000000000000e+00, 0.000000000000000e+00, -1.373065805457760e+05, 0.000000000000000e+00
930, 7.321010703835740e-02, 4.269667924696196e-02, 4.597670286790958e-02, 0.000000000000000e+00, 0.000000000000000e+00, -1.378141701412842e+05, 0.000000000000000e+00
931, 7.295648206664639e-02, 4.262049382965467e-02, 4.614856667691251e-02, 0.000000000000000e+00, 0.000000000000000e+00, -1.383270407467478e+05, 0.000000000000000e+00
932, 7.270291435384965e-02, 4.254412575600500e-02, 4.632168325527667e-02, 0.000000000000000e+00, 0.000000000000000e+00, -1.388447228513853e+05, 0.000000000000000e+00
933, 7.244939733388184e-02, 4.246757275146861e-02, 4.649594735027685e-02, 0.000000000000000e+00, 0.000000000000000e+00, -1.393696821480857e+05, 0.000000000000000e+00
934, 7.219592797169530e-02, 4.239083619869053e-02, 4.667157646223839e-02, 0.000000000000000e+00, 0.000000000000000e+00, -1.398937264434130e+05, 0.000000000000000e+00
935, 7.194252093213793e-02, 4.231392057990170e-02, 4.684833996741381e-02, 0.000000000000000e+00, 0.000000000000000e+00, -1.404248454312499e+05, 0.000000000000000e+00
936, 7.168917191413608e-02, 4.223682369110247e-02, 4.702643806420276e-02, 0.000000000000000e+00, 0.000000000000000e+00, -1.409606697652933e+05, 0.000000000000000e+00
937, 7.143588088417387e-02, 4.215954565600431e-02, 4.720578004439954e-02, 0.000000000000000e+00, 0.000000000000000e+00, -1.415006836210972e+05, 0.000000000000000e+00
938, 7.118265570932532e-02, 4.208208755849687e-02, 4.738656375683757e-02, 0.000000000000000e+00, 0.000000000000000e+00, -1.420451192004852e+05, 0.000000000000000e+00
939, 7.092947810397512e-02, 4.200444043326798e-02, 4.756884899877870e-02, 0.000000000000000e+00, 0.000000000000000e+00, -1.425941412052798e+05, 0.000000000000000e+00
940, 7.067635640740182e-02, 4.192660646908251e-02, 4.775289115722651e-02, 0.000000000000000e+00, 0.000000000000000e+00, -1.431485688620368e+05, 0.000000000000000e+00
941, 7.042329059452143e-02, 4.184858874787906e-02, 4.793848396646378e-02, 0.000000000000000e+00, 0.000000000000000e+00, -1.437078105528848e+05, 0.000000000000000e+00
942, 7.017028022983074e-02, 4.177038783038972e-02, 4.812561585241307e-02, 0.000000000000000e+00, 0.000000000000000e+00, -1.442717406965648e+05, 0.000000000000000e+00
943, 6.991732845593841e-02, 4.169200265859911e-02, 4.831435994568999e-02, 0.000000000000000e+00, 0.000000000000000e+00, -1.448406133564279e+05, 0.000000000000000e+00
944, 6.966443009900143e-02, 4.161343055839353e-02, 4.850487862025684e-02, 0.000000000000000e+00, 0.000000000000000e+00, -1.454149384278643e+05, 0.000000000000000e+00
945, 6.941159215764092e-02, 4.153467316606802e-02, 4.869699059178562e-02, 0.000000000000000e+00, 0.000000000000000e+00, -1.459940968401064e+05, 0.000000000000000e+00
946, 6.915881557984399e-02, 4.145572898885031e-02, 4.889071588829721e-02, 0.000000000000000e+00, 0.000000000000000e+00, -1.465781573889487e+05, 0.000000000000000e+00
947, 6.890609610497400e-02, 4.137659644147908e-02, 4.908628210661473e-02, 0.000000000000000e+00, 0.000000000000000e+00, -1.471678503456332e+05, 0.000000000000000e+00
948, 6.865343299158917e-02, 4.129727422577338e-02, 4.928358311454435e-02, 0.000000000000000e+00, 0.000000000000000e+00, -1.477627850027298e+05, 0.000000000000000e+00
949, 6.840083287922796e-02, 4.121776251478984e-02, 4.948257581118041e-02, 0.000000000000000e+00, 0.000000000000000e+00, -1.483628216885509e+05, 0.000000000000000e+00
950, 6.814827677129215e-02, 4.113805853815344e-02, 4.968336865663428e-02, 0.000000000000000e+00, 0.000000000000000e+00, -1.489677308608820e+05, 0.000000000000000e+00
951, 6.789579468661398e-02, 4.105817596911474e-02, 4.988593925888753e-02, 0.000000000000000e+00, 0.000000000000000e+00, -1.495771213377175e+05, 0.000000000000000e+00
952, 6.764338254459754e-02, 4.097810987483822e-02, 5.009007521118595e-02, 0.000000000000000e+00, 0.000000000000000e+00, -1.501902274213685e+05, 0.000000000000000e+00
953, 6.739102208924533e-02, 4.089784719272282e-02, 5.029593591690962e-02, 0.000000000000000e+00, 0.000000000000000e+00, -1.508075589618419e+05, 0.000000000000000e+00
954, 6.713871979430322e-02, 4.081738982091841e-02, 5.050374675341115e-02, 0.000000000000000e+00, 0.000000000000000e+00, -1.514298421018652e+05, 0.000000000000000e+00
955, 6.688647656954194e-02, 4.073674447233484e-02, 5.071328665424392e-02, 0.000000000000000e+00, 0.000000000000000e+00, -1.520563569145811e+05, 0.000000000000000e+00
956, 6.663429621200541e-02, 4.065591436708134e-02, 5.092461586845288e-02, 0.000000000000000e+00, 0.000000000000000e+00, -1.526871469687771e+05, 0.000000000000000e+00
957, 6.638217685482310e-02, 4.057489401549955e-02, 5.113785220454620e-02, 0.000000000000000e+00, 0.000000000000000e+00, -1.533225587050305e+05, 0.000000000000000e+00
958, 6.613011528313448e-02, 4.049367928828578e-02, 5.135282332067656e-02, 0.000000000000000e+00, 0.000000000000000e+00, -1.539620583235418e+05, 0.000000000000000e+00
959, 6.587811917654512e-02, 4.041227306058352e-02, 5.156973812202654e-02, 0.000000000000000e+00, 0.000000000000000e+00, -1.546062198450327e+05, 0.000000000000000e+00
960, 6.562618867901777e-02, 4.033067394994543e-02, 5.178859600653721e-02, 0.000000000000000e+00, 0.000000000000000e+00, -1.552549457609390e+05, 0.000000000000000e+00
961, 6.537431409939942e-02, 4.024887840133492e-02, 5.200927225113894e-02, 0.000000000000000e+00, 0.000000000000000e+00, -1.559078619884049e+05, 0.000000000000000e+00
962, 6.512249390748995e-02, 4.016688832905968e-02, 5.223210345832917e-02, 0.000000000000000e+00, 0.000000000000000e+00, -1.565659254069876e+05, 0.000000000000000e+00
963, 6.487074568624564e-02, 4.008470937914959e-02, 5.245681416641412e-02, 0.000000000000000e+00, 0.000000000000000e+00, -1.572282592873477e+05, 0.000000000000000e+00
964, 6.461906409631754e-02, 4.000233889226968e-02, 5.268347476286644e-02, 0.000000000000000e+00, 0.000000000000000e+00, -1.578950803688005e+05, 0.000000000000000e+00
965, 6.436744906002964e-02, 3.991977705125513e-02, 5.291228905388598e-02, 0.000000000000000e+00, 0.000000000000000e+00, -1.585668426763809e+05, 0.000000000000000e+00
966, 6.411590302429121e-02, 3.983702281114276e-02, 5.314295764627448e-02, 0.000000000000000e+00, 0.000000000000000e+00, -1.592425656725064e+05, 0.000000000000000e+00
967, 6.386441216503194e-02, 3.975406807438380e-02, 5.337587155146820e-02, 0.000000000000000e+00, 0.000000000000000e+00, -1.599239011188592e+05, 0.000000000000000e+00
968, 6.361298669754517e-02, 3.967091661605651e-02, 5.361077761515696e-02, 0.000000000000000e+00, 0.000000000000000e+00, -1.606162303047255e+05, 0.000000000000000e+00
969, 6.336162336713091e-02, 3.958757083503454e-02, 5.384772783448199e-02, 0.000000000000000e+00, 0.000000000000000e+00, -1.613183469786273e+05, 0.000000000000000e+00
970, 6.311032429632486e-02, 3.950403168080212e-02, 5.408674462688720e-02, 0.000000000000000e+00, 0.000000000000000e+00, -1.620289585226528e+05, 0.000000000000000e+00
971, 6.285909064987699e-02, 3.942029522647599e-02, 5.432759779258538e-02, 0.000000000000000e+00, 0.000000000000000e+00, -1.627467897441969e+05, 0.000000000000000e+00
972, 6.260792762772141e-02, 3.933636052030744e-02, 5.457068209314064e-02, 0.000000000000000e+00, 0.000000000000000e+00, -1.634728488649084e+05, 0.000000000000000e+00
973, 6.235682733270810e-02, 3.925222707444374e-02, 5.481559566794528e-02, 0.000000000000000e+00, 0.000000000000000e+00, -1.642056731889845e+05, 0.000000000000000e+00
974, 6.210579210550531e-02, 3.916789753841006e-02, 5.506272452935753e-02, 0.000000000000000e+00, 0.000000000000000e+00, -1.649463310339036e+05, 0.000000000000000e+00
975, 6.185482712496311e-02, 3.908337223380533e-02, 5.531165087066513e-02, 0.000000000000000e+00, 0.000000000000000e+00, -1.656933256536638e+05, 0.000000000000000e+00
976, 6.160392544586583e-02, 3.899864767076966e-02, 5.556268728447707e-02, 0.000000000000000e+00, 0.000000000000000e+00, -1.664475735018745e+05, 0.000000000000000e+00
977, 6.135309062348676e-02, 3.891372469455776e-02, 5.581556536992546e-02, 0.000000000000000e+00, 0.000000000000000e+00, -1.672080574282008e+05, 0.000000000000000e+00
978, 6.110232761600295e-02, 3.882860302651113e-02, 5.607064267871918e-02, 0.000000000000000e+00, 0.000000000000000e+00, -1.679755223924303e+05, 0.000000000000000e+00
979, 6.085162444158317e-02, 3.874327726860767e-02, 5.632813166903467e-02, 0.000000000000000e+00, 0.000000000000000e+00, -1.687502655153879e+05, 0.000000000000000e+00
980, 6.060098800998552e-02, 3.865775129299050e-02, 5.658821989979569e-02, 0.000000000000000e+00, 0.000000000000000e+00, -1.695328155409404e+05, 0.000000000000000e+00
981, 6.035044008229633e-02, 3.857203382184397e-02, 5.685075398932802e-02, 0.000000000000000e+00, 0.000000000000000e+00, -1.703226518126209e+05, 0.000000000000000e+00
982, 6.009994488888166e-02, 3.848611049330058e-02, 5.711593802826170e-02, 0.000000000000000e+00, 0.000000000000000e+00, -1.711203753770880e+05, 0.000000000000000e+00
983, 5.984952126989527e-02, 3.839998495435357e-02, 5.738363617809300e-02, 0.000000000000000e+00, 0.000000000000000e+00, -1.719255488318933e+05, 0.000000000000000e+00
984, 5.959917173720797e-02, 3.831365829314559e-02, 5.765413193495181e-02, 0.000000000000000e+00, 0.000000000000000e+00, -1.727390771038813e+05, 0.000000000000000e+00
985, 5.934887822073790e-02, 3.822712627780127e-02, 5.792719735196945e-02, 0.000000000000000e+00, 0.000000000000000e+00, -1.735602027922981e+05, 0.000000000000000e+00
986, 5.909865757964727e-02, 3.814039458424391e-02, 5.820316781876170e-02, 0.000000000000000e+00, 0.000000000000000e+00, -1.743898560905741e+05, 0.000000000000000e+00
987, 5.884851233346630e-02, 3.805346036581604e-02, 5.848165189140871e-02, 0.000000000000000e+00, 0.000000000000000e+00, -1.752268627932158e+05, 0.000000000000000e+00
988, 5.859845385008532e-02, 3.796632482445910e-02, 5.876323022849714e-02, 0.000000000000000e+00, 0.000000000000000e+00, -1.760730486863810e+05, 0.000000000000000e+00
989, 5.834845410821418e-02, 3.787898215129585e-02, 5.904754264875752e-02, 0.000000000000000e+00, 0.000000000000000e+00, -1.769272143638244e+05, 0.000000000000000e+00
990, 5.809852369771686e-02, 3.779144042022665e-02, 5.933486848337151e-02, 0.000000000000000e+00, 0.000000000000000e+00, -1.777900739758526e+05, 0.000000000000000e+00
991, 5.784866136090839e-02, 3.770369461709747e-02, 5.962497032076022e-02, 0.000000000000000e+00, 0.000000000000000e+00, -1.786603461932985e+05, 0.000000000000000e+00
992, 5.759887720098369e-02, 3.761574092679998e-02, 5.991782518000609e-02, 0.000000000000000e+00, 0.000000000000000e+00, -1.795373327210377e+05, 0.000000000000000e+00
993, 5.734916289095836e-02, 3.752757746456556e-02, 6.021376258560721e-02, 0.000000000000000e+00, 0.000000000000000e+00, -1.804221402039225e+05, 0.000000000000000e+00
994, 5.709952130173595e-02, 3.743920966149855e-02, 6.051245790031405e-02, 0.000000000000000e+00, 0.000000000000000e+00, -1.813135124608874e+05, 0.000000000000000e+00
995, 5.684995693701458e-02, 3.735063880989471e-02, 6.081427910990408e-02, 0.000000000000000e+00, 0.000000000000000e+00, -1.822124648054963e+05, 0.000000000000000e+00
996, 5.660045826121647e-02, 3.726185897009265e-02, 6.111901263877983e-02, 0.000000000000000e+00, 0.000000000000000e+00, -1.831182462308400e+05, 0.000000000000000e+00
997, 5.635103791880572e-02, 3.717287362182820e-02, 6.142669302071321e-02, 0.000000000000000e+00, 0.000000000000000e+00, -1.840309261108289e+05, 0.000000000000000e+00
998, 5.610169238849586e-02, 3.708368172049059e-02, 6.173767008531617e-02, 0.000000000000000e+00, 0.000000000000000e+00, -1.849515755413043e+05, 0.000000000000000e+00
999, 5.585241659315023e-02, 3.699428192639564e-02, 6.205161658286613e-02, 0.000000000000000e+00, 0.000000000000000e+00, -1.858790154792690e+05, 0.000000000000000e+00
1000, 5.560322046354864e-02, 3.690467611650280e-02, 6.236872288598846e-02, 0.000000000000000e+00, 0.000000000000000e+00, -1.868136554384534e+05, 0.000000000000000e+00
1001, 5.535409600461362e-02, 3.681485889218021e-02, 6.268915419966063e-02, 0.000000000000000e+00, 0.000000000000000e+00, -1.877559184295028e+05, 0.000000000000000e+00
1002, 5.510504819938289e-02, 3.672483184469347e-02, 6.301267760117966e-02, 0.000000000000000e+00, 0.000000000000000e+00, -1.887094660034645e+05, 0.000000000000000e+00
1003, 5.485608122341050e-02, 3.663459491805527e-02, 6.333939503736673e-02, 0.000000000000000e+00, 0.000000000000000e+00, -1.896792886164444e+05, 0.000000000000000e+00
1004, 5.460718385561875e-02, 3.654414299305560e-02, 6.366941725873311e-02, 0.000000000000000e+00, 0.000000000000000e+00, -1.906626466381821e+05, 0.000000000000000e+00
1005, 5.435836810018436e-02, 3.645348386850460e-02, 6.400250590975881e-02, 0.000000000000000e+00, 0.000000000000000e+00, -1.916578251364642e+05, 0.000000000000000e+00
1006, 5.410962810762971e-02, 3.636261631906048e-02, 6.433871497391837e-02, 0.000000000000000e+00, 0.000000000000000e+00, -1.926645895188383e+05, 0.000000000000000e+00
1007, 5.386096401387411e-02, 3.627153778090577e-02, 6.467824581821706e-02, 0.000000000000000e+00, 0.000000000000000e+00, -1.936831150228693e+05, 0.000000000000000e+00
1008, 5.361237784506466e-02, 3.618024798352681e-02, 6.502081339282050e-02, 0.000000000000000e+00, 0.000000000000000e+00, -1.947123268237132e+05, 0.000000000000000e+00
1009, 5.336386508999214e-02, 3.608874393544908e-02, 6.536640513268002e-02, 0.000000000000000e+00, 0.000000000000000e+00, -1.957519351000609e+05, 0.000000000000000e+00
1010, 5.311543716235371e-02, 3.599702664147280e-02, 6.571525635774057e-02, 0.000000000000000e+00, 0.000000000000000e+00, -1.968025786586780e+05, 0.000000000000000e+00
1011, 5.286708715602859e-02, 3.590509433213927e-02, 6.606727832948749e-02, 0.000000000000000e+00, 0.000000000000000e+00, -1.978638501191929e+05, 0.000000000000000e+00
1012, 5.261881405312051e-02, 3.581295052814272e-02, 6.642238366607658e-02, 0.000000000000000e+00, 0.000000000000000e+00, -1.989352590776743e+05, 0.000000000000000e+00
1013, 5.237062448853198e-02, 3.572059691303840e-02, 6.678109645661345e-02, 0.000000000000000e+00, 0.000000000000000e+00, -2.000176076009094e+05, 0.000000000000000e+00
1014, 5.212250792124522e-02, 3.562802442705720e-02, 6.714386633976685e-02, 0.000000000000000e+00, 0.000000000000000e+00, -2.011121659314240e+05, 0.000000000000000e+00
1015, 5.187447835482876e-02, 3.553523655599283e-02, 6.751067866852058e-02, 0.000000000000000e+00, 0.000000000000000e+00, -2.022189303181589e+05, 0.000000000000000e+00
1016, 5.162652248536220e-02, 3.544223124103797e-02, 6.788154158028564e-02, 0.000000000000000e+00, 0.000000000000000e+00, -2.033380131707164e+05, 0.000000000000000e+00
1017, 5.137864444266282e-02, 3.534901073746284e-02, 6.825648459010318e-02, 0.000000000000000e+00, 0.000000000000000e+00, -2.044699655876679e+05, 0.000000000000000e+00
1018, 5.113085318777888e-02, 3.525557716536323e-02, 6.863557023877610e-02, 0.000000000000000e+00, 0.000000000000000e+00, -2.056148498106840e+05, 0.000000000000000e+00
1019, 5.088314909147668e-02, 3.516193058695635e-02, 6.901912422367215e-02, 0.000000000000000e+00, 0.000000000000000e+00, -2.067726215018852e+05, 0.000000000000000e+00
1020, 5.063553424703222e-02, 3.506807028161788e-02, 6.940694896409060e-02, 0.000000000000000e+00, 0.000000000000000e+00, -2.079425633273425e+05, 0.000000000000000e+00
1021, 5.038798873855722e-02, 3.497398574577886e-02, 6.979917508677090e-02, 0.000000000000000e+00, 0.000000000000000e+00, -2.091249698334567e+05, 0.000000000000000e+00
1022, 5.014052955901513e-02, 3.487968349400181e-02, 7.019588280382634e-02, 0.000000000000000e+00, 0.000000000000000e+00, -2.103200255497207e+05, 0.000000000000000e+00
1023, 4.989315340441735e-02, 3.478516336451786e-02, 7.059714691163992e-02, 0.000000000000000e+00, 0.000000000000000e+00, -2.115278298383851e+05, 0.000000000000000e+00
1024, 4.964585893601359e-02, 3.469042426829887e-02, 7.100303388912471e-02, 0.000000000000000e+00, 0.000000000000000e+00, -2.127484299186744e+05, 0.000000000000000e+00
1025, 4.939865347625007e-02, 3.459546673100304e-02, 7.141377285775638e-02, 0.000000000000000e+00, 0.000000000000000e+00, -2.139824884942020e+05, 0.000000000000000e+00
1026, 4.915151854998702e-02, 3.450028232320602e-02, 7.182926744976297e-02, 0.000000000000000e+00, 0.000000000000000e+00, -2.152289391996416e+05, 0.000000000000000e+00
1027, 4.890447525592949e-02, 3.440488091967442e-02, 7.224941156089186e-02, 0.000000000000000e+00, 0.000000000000000e+00, -2.164864293580012e+05, 0.000000000000000e+00
1028, 4.865752304834656e-02, 3.430926271980321e-02, 7.267425892459781e-02, 0.000000000000000e+00, 0.000000000000000e+00, -2.177549127043341e+05, 0.000000000000000e+00
1029, 4.841066245201951e-02, 3.421342684557287e-02, 7.310388900213309e-02, 0.000000000000000e+00, 0.000000000000000e+00, -2.190345345513801e+05, 0.000000000000000e+00
1030, 4.816388276793332e-02, 3.411736924369078e-02, 7.353839033944021e-02, 0.000000000000000e+00, 0.000000000000000e+00, -2.203253662074773e+05, 0.000000000000000e+00
1031, 4.791718501095052e-02, 3.402108824768121e-02, 7.397781422199559e-02, 0.000000000000000e+00, 0.000000000000000e+00, -2.216285093696049e+05, 0.000000000000000e+00
1032, 4.767057818509042e-02, 3.392458364135015e-02, 7.442210744606016e-02, 0.000000000000000e+00, 0.000000000000000e+00, -2.229543836001496e+05, 0.000000000000000e+00
1033, 4.742405471012814e-02, 3.382785270726122e-02, 7.487128122062543e-02, 0.000000000000000e+00, 0.000000000000000e+00, -2.243007138693954e+05, 0.000000000000000e+00
1034, 4.717762586793155e-02, 3.373089983251864e-02, 7.532531465250274e-02, 0.000000000000000e+00, 0.000000000000000e+00, -2.256651929912235e+05, 0.000000000000000e+00
1035, 4.693127765538536e-02, 3.363371873963945e-02, 7.578429443848007e-02, 0.000000000000000e+00, 0.000000000000000e+00, -2.270473590817773e+05, 0.000000000000000e+00
1036, 4.668500861122703e-02, 3.353631337129830e-02, 7.624821854922319e-02, 0.000000000000000e+00, 0.000000000000000e+00, -2.284466395425082e+05, 0.000000000000000e+00
1037, 4.643884083025641e-02, 3.343869317006664e-02, 7.671693820305776e-02, 0.000000000000000e+00, 0.000000000000000e+00, -2.298622422430727e+05, 0.000000000000000e+00
1038, 4.619277446856748e-02, 3.334085140775635e-02, 7.719044009180603e-02, 0.000000000000000e+00, 0.000000000000000e+00, -2.312936102049618e+05, 0.000000000000000e+00
1039, 4.594678569484893e-02, 3.324277578497808e-02, 7.766884321942354e-02, 0.000000000000000e+00, 0.000000000000000e+00, -2.327409093830049e+05, 0.000000000000000e+00
1040, 4.570088530967027e-02, 3.314447257175041e-02, 7.815211867059145e-02, 0.000000000000000e+00, 0.000000000000000e+00, -2.342039167293609e+05, 0.000000000000000e+00
1041, 4.545507988743901e-02, 3.304594470678534e-02, 7.864019805345557e-02, 0.000000000000000e+00, 0.000000000000000e+00, -2.356821667078066e+05, 0.000000000000000e+00
1042, 4.520936342314934e-02, 3.294718900653726e-02, 7.913364579042081e-02, 0.000000000000000e+00, 0.000000000000000e+00, -2.371766647400176e+05, 0.000000000000000e+00
1043, 4.496373752841525e-02, 3.284820612373663e-02, 7.963318131568592e-02, 0.000000000000000e+00, 0.000000000000000e+00, -2.386888102722974e+05, 0.000000000000000e+00
1044, 4.471820199610874e-02, 3.274899467729134e-02, 8.013889863795376e-02, 0.000000000000000e+00, 0.000000000000000e+00, -2.402187984315566e+05, 0.000000000000000e+00
1045, 4.447276503406828e-02, 3.264955543881751e-02, 8.065091579608692e-02, 0.000000000000000e+00, 0.000000000000000e+00, -2.417667826440836e+05, 0.000000000000000e+00
1046, 4.422741455766618e-02, 3.254988375922308e-02, 8.116943403972852e-02, 0.000000000000000e+00, 0.000000000000000e+00, -2.433333695600549e+05, 0.000000000000000e+00
1047, 4.398216350505330e-02, 3.244998876629075e-02, 8.169451045076695e-02, 0.000000000000000e+00, 0.000000000000000e+00, -2.449187271162421e+05, 0.000000000000000e+00
1048, 4.373700111245502e-02, 3.234986520965914e-02, 8.222619123868810e-02, 0.000000000000000e+00, 0.000000000000000e+00, -2.465225409021636e+05, 0.000000000000000e+00
